Name,RBICS_id,Entity_Type,RBICS_Level
Infrastructure and Network Consulting Services,55202025,RBICS_IG,4
Infusion Therapy Devices,3520101510,RBICS_IG,5
Inland Waterways Shipping,401510101520,RBICS_IG,6
Inland and Ocean Marine Commercial Insurance,301510201040,RBICS_IG,6
Inorganic Chemical Manufacturing,4510101520,RBICS_IG,5
Input/Output (I/O) Adapter and Interface Devices,5515201025,RBICS_IG,5
Inspection and Detection Systems Manufacturing,5515101525,RBICS_IG,5
Institutional Brokerage Services,302010251015,RBICS_IG,6
Institutional Financial Advisors,302010102515,RBICS_IG,6
Institutional Financial and Research Content Sites,552010301025,RBICS_IG,6
Institutional and High-Net Advisory Services,3020101025,RBICS_IG,5
Insulation Manufacturing,451535101510,RBICS_IG,6
Insurance,3015,RBICS_IG,2
Insurance Brokerage,30151010,RBICS_IG,4
Insurance Claims and Risk Management Services,101015152015,RBICS_IG,6
Insurance Software,303015101015,RBICS_IG,6
"Integrated Books, Movies and Music Retail",2025151510,RBICS_IG,5
Integrated Oil and Gas Exploration and Production,Non_RBICS_classification,Non_RBICS_IG,2
Integrated Specialty Steel Mills Manufacturing,451510202025,RBICS_IG,6
Integrated Steel Mills Manufacturing Flats,451510202010,RBICS_IG,6
Integrated Steel Mills Manufacturing Longs,451510202015,RBICS_IG,6
Integrated Steel Mills Mixed Production Makers,451510202020,RBICS_IG,6
Integrated Steel Mills Tubular Product Makers,451510202030,RBICS_IG,6
Integrated Steel Mills and Products Manufacturing,4515102020,RBICS_IG,5
Interconnect Electronic Components,55101010,RBICS_IG,4
Interconnect Fabrication,55101520,RBICS_IG,4
Interior/Exterior Covering Materials Distribution,401520251510,RBICS_IG,6
Intermediary Metabolism Biopharmaceuticals,3510202515,RBICS_IG,5
International Banks,301010,RBICS_IG,3
International Electric Utilities,6510101010,RBICS_IG,5
International Electricity Generator Utilities,651010101020,RBICS_IG,6
International Fixed Satellite Services,601010201010,RBICS_IG,6
International Full-Service Restaurants and Bars,151010251015,RBICS_IG,6
International Mobile Satellite Services,601010201015,RBICS_IG,6
International Natural Gas Pipeline and Storage,2515151010,RBICS_IG,5
International Natural Gas Utilities,6510101510,RBICS_IG,5
International Satellite Services,60101020,RBICS_IG,4
International TV Cable and Broadcast Networks,151510151515,RBICS_IG,6
International Water Utilities,65101510,RBICS_IG,4
Internet Accessories Retail,202510101015,RBICS_IG,6
Internet Apparel Retail,202510201530,RBICS_IG,6
Internet Automotive Parts Sales,201510201525,RBICS_IG,6
Internet Building Materials / Garden Supply Retail,202520101520,RBICS_IG,6
Internet Department Stores,5010151030,RBICS_IG,5
Internet Discount Stores,5010151515,RBICS_IG,5
Internet Electronics Retail,2025151035,RBICS_IG,5
Internet Entertainment Retail,2025151520,RBICS_IG,5
Internet Footwear Retail,2025102515,RBICS_IG,5
Internet Furniture and Home Furnishings Retail,2025201525,RBICS_IG,5
Internet Hosting Services,55201020,RBICS_IG,4
Internet Motor Vehicle Sales,201510151520,RBICS_IG,6
Internet Off-Price Retail,5010152515,RBICS_IG,5
Internet Office Supplies Retail,201515201015,RBICS_IG,6
Internet Pet and Pet Supply Retail,201515251015,RBICS_IG,6
Internet Pharmacies and Drug Retail,5010201515,RBICS_IG,5
Internet Support Services,55201025,RBICS_IG,4
Internet Warehouse / Superstore Retail,5010153015,RBICS_IG,5
Internet and Data Services,552010,RBICS_IG,3
Intimates and Sleepwear Production,201010151535,RBICS_IG,6
Investment Banking and Corporate Finance,30201015,RBICS_IG,4
Investment Companies,302010203510,RBICS_IG,6
Investment Company,3020102035,RBICS_IG,5
Investment Holding Companies,30201020,RBICS_IG,4
Investment Management/Brokerage Software,303015101020,RBICS_IG,6
Investment Services,3020,RBICS_IG,2
Iron Ore Mining,451525101510,RBICS_IG,6
Issuance and Securitization Services,302010251515,RBICS_IG,6
Janitorial and Industrial Cleaning Services,101020101020,RBICS_IG,6
"Jelly, Syrup and Topping Manufacturing",501515153525,RBICS_IG,6
Jewelry Stores,2025101015,RBICS_IG,5
Jewelry and Gems Production,201010101010,RBICS_IG,6
Jewelry and Other Accessories Production,2010101010,RBICS_IG,5
Joint Replacement and Reconstruction Devices,352015101510,RBICS_IG,6
Juice Manufacturing,501515102025,RBICS_IG,6
"Juices, Soft Drinks and Energy Drinks Production",501515102030,RBICS_IG,6
Kids and Maternity Apparel Stores,202510201515,RBICS_IG,6
Kitchen and Housewares Manufacturing,502015201025,RBICS_IG,6
LNG (Liquid Natural Gas) Transportation,251020101020,RBICS_IG,6
"LPG, Propane and Other Distributors",25151010,RBICS_IG,4
Land Equity REITs,302520151030,RBICS_IG,6
Landfill Services,1010251020,RBICS_IG,5
Landscaping Services,101020101025,RBICS_IG,6
Lasers and Optical Instrument Manufacturing,4010202015,RBICS_IG,5
Latin America Banks,3010101015,RBICS_IG,5
Latin America Biomass Wholesale Power,651010402030,RBICS_IG,6
Latin America CNG and LNG Distributors,251510101020,RBICS_IG,6
Latin America Crude Oil Liquid Pipeline/Storage,251515201025,RBICS_IG,6
Latin America Decentralized Wholesale Power,651010402035,RBICS_IG,6
Latin America Electric Power Utilities,651010101025,RBICS_IG,6
Latin America Fossil Fuel Exploration/Production,251015101025,RBICS_IG,6
Latin America Fossil Fuel Wholesale Power,651010402020,RBICS_IG,6
Latin America Geothermal Wholesale Power,651010402040,RBICS_IG,6
Latin America Gold Ore Mining,451525201015,RBICS_IG,6
Latin America Hydroelectric Wholesale Power,651010402045,RBICS_IG,6
Latin America Mixed Alternative Wholesale Power,651010402010,RBICS_IG,6
Latin America Mixed Wholesale Power,651010402015,RBICS_IG,6
Latin America Natural Gas Pipeline and Storage,251515101030,RBICS_IG,6
Latin America Petroleum Storage and Transport,251510102520,RBICS_IG,6
Latin America Propane and LPG Marketing and Dist.,251510103020,RBICS_IG,6
Latin America Solar Wholesale Power,651010402050,RBICS_IG,6
Latin America Wholesale Power,6510104020,RBICS_IG,5
Latin America Wind Wholesale Power,651010402055,RBICS_IG,6
Lawn and Garden Care Tool Manufacturing,4010203515,RBICS_IG,5
Lead Ore Mining,451525101020,RBICS_IG,6
Leasing Services,3030101015,RBICS_IG,5
"Leather, Handbags and Luggage Goods",2010101015,RBICS_IG,5
"Leather, Handbags and Luggage Goods Production",201010101510,RBICS_IG,6
Legal Services,502510151515,RBICS_IG,6
"Legal, Tax and Accounting Industry Software",101015201015,RBICS_IG,6
Leisure Goods Products,201015,RBICS_IG,3
Life Insurance,301510151025,RBICS_IG,6
Life and Health Insurance,30151015,RBICS_IG,4
Life and Health Reinsurance,3015102510,RBICS_IG,5
Light Emitting Diode Discrete Semiconductors,551020151010,RBICS_IG,6
Lighting Equipment and Component Manufacturing,4010151515,RBICS_IG,5
Lighting Equipment and Components Manufacturing,401015151515,RBICS_IG,6
Lighting Fixtures and Light Bulbs Manufacturing,401015151520,RBICS_IG,6
Lime and Gypsum Products Manufacturing,451535201515,RBICS_IG,6
Limestone and Granite Mining,4515301520,RBICS_IG,5
Limited-Service and Fast Food Restaurants,1510102515,RBICS_IG,5
Linen and Uniform Supply Services,101020101510,RBICS_IG,6
Liquid Petroleum and Other Liquids Transportation,251020101015,RBICS_IG,6
Liquid and Water Purification/Filtration Products,401020101025,RBICS_IG,6
Lithium Compounds Manufacturing,451020303015,RBICS_IG,6
Lithium Ore Mining,451525101040,RBICS_IG,6
Litigation/Corporate Finance Consulting Services,101015152020,RBICS_IG,6
Liver Disorders Biopharmaceuticals,3510202020,RBICS_IG,5
Loan Servicing,303010101020,RBICS_IG,6
Local Area Networking Equipment,55151520,RBICS_IG,4
Locks and Deadbolts Manufacturing,451535101040,RBICS_IG,6
Logging and Timber Property Management,4520101515,RBICS_IG,5
Logistics and Supply Chain Service Providers,40151520,RBICS_IG,4
Long-Term Care Facilities,35151520,RBICS_IG,4
Lottery and Pari-Mutuel Systems,151010151535,RBICS_IG,6
Lower Respiratory Biopharmaceuticals,3510206010,RBICS_IG,5
Lubricants Manufacturing,4510203025,RBICS_IG,5
Luggage and Leather Goods Stores,2025101020,RBICS_IG,5
Lumber Processing and Sawmill Products,4520101015,RBICS_IG,5
Luxury Hotels and Resorts,151010102520,RBICS_IG,6
MENA Fossil Fuel Exploration/Production,2510152020,RBICS_IG,5
Machine Shops,4515101035,RBICS_IG,5
Machine Tools Manufacturing,401020152010,RBICS_IG,6
Machine Vision and Quality Control Manufacturing,4010202020,RBICS_IG,5
Machinery Manufacturing,401020,RBICS_IG,3
"Machinery, Equipment and Supplies Distributors",401520101535,RBICS_IG,6
Magazine Publishing,151510202020,RBICS_IG,6
Magnetic Passive Electronic Components,5510102515,RBICS_IG,5
Maintenance/Repair/Overhaul Supplies Distributors,401520101540,RBICS_IG,6
Major Appliances Manufacturing,2010201015,RBICS_IG,5
Managed Hosting Services,5520102015,RBICS_IG,5
Manufactured Building Makers,20152020,RBICS_IG,4
Manufactured Products,4520,RBICS_IG,2
Manufacturing Additives Manufacturing,4510201015,RBICS_IG,5
Manufacturing Equipment and Services,551015,RBICS_IG,3
Manufacturing Industry Software,4010203020,RBICS_IG,5
Manufacturing and Scientific/Technical Services,101015152025,RBICS_IG,6
Mapping/Geographic Information Systems Software,552015102510,RBICS_IG,6
Marine Containers and Intermodal Leasing Services,303010101520,RBICS_IG,6
Market Makers and Specialists,302010251020,RBICS_IG,6
Market Research Services,1010151515,RBICS_IG,5
Marketing CRM Software,552015152520,RBICS_IG,6
Marketing Communications and Advertising Services,101010101525,RBICS_IG,6
Marketing Specialists,1010101010,RBICS_IG,5
Marketing and Advertising Agencies and Networks,101010101520,RBICS_IG,6
Marketing and Advertising Services,10101010,RBICS_IG,4
Marketing and Printing Services,101010,RBICS_IG,3
Master Limited Partnership,3020102030,RBICS_IG,5
Master Limited Partnerships,302010203010,RBICS_IG,6
Material Handling/Conveyor Equipment Manufacturing,401020151015,RBICS_IG,6
Materials Distributors,40152015,RBICS_IG,4
Mattress and Related Components Manufacturing,502015201030,RBICS_IG,6
Meat Alternatives,501515152535,RBICS_IG,6
Meat Product Rendering and Related Activities,501510251020,RBICS_IG,6
Meat and Seafood Production,5015151525,RBICS_IG,5
Mechanical Power Transmission (MPT) Manufacturing,401015101015,RBICS_IG,6
Media Download and Streaming Digital Content Sites,552010351030,RBICS_IG,6
Media Industry Electronics Manufacturing,55151025,RBICS_IG,4
Media Player and Recorder Equipment,5515252510,RBICS_IG,5
Media Printing Services,101010151515,RBICS_IG,6
Media Usage and Survey-Based Market Researchers,101015151515,RBICS_IG,6
Media and Entertainment Industry Software,151510151030,RBICS_IG,6
Media and Publishing Services,1515,RBICS_IG,2
Medicaid Managed Care,351510101010,RBICS_IG,6
Medical Device OEM,3515251015,RBICS_IG,5
Medical Equipment Distributors,3515102015,RBICS_IG,5
Medical Supplies,35202010,RBICS_IG,4
Medical Treatment Supplies,3520201020,RBICS_IG,5
Medicare Managed Care,351510101015,RBICS_IG,6
Membership Organizations,Non_RBICS_classification,Non_RBICS_IG,2
Memory Semiconductors,55102025,RBICS_IG,4
Men's Wear Apparel Stores,202510201520,RBICS_IG,6
Metal Cans and Closures Manufacturing,4520151010,RBICS_IG,5
Metal Chassis/Casings,551015101520,RBICS_IG,6
Metal Forming Tool Manufacturing,401020152015,RBICS_IG,6
Metal Ore Mining,451525,RBICS_IG,3
Metal Packaging Products,45201510,RBICS_IG,4
Metal Parts and Component Manufacturing,45151010,RBICS_IG,4
Metal Processing and Metal Service Centers,451510202515,RBICS_IG,6
Metal Processing and Recycling Services,4515102025,RBICS_IG,5
Metal Products,451510,RBICS_IG,3
Metal Recycling Providers,451510202520,RBICS_IG,6
Metal Treatment Technologies and Services,451510202525,RBICS_IG,6
Metalwork and Metal Production Machinery Products,4010201520,RBICS_IG,5
Mexican Restaurants,151010251535,RBICS_IG,6
Mexico Mixed Telecommunications Services,6010105025,RBICS_IG,5
Mexico Wireline Services,601015151020,RBICS_IG,6
Microprocessor (MPU) Semiconductors,551020302510,RBICS_IG,6
Microprocessor Semiconductors,5510203025,RBICS_IG,5
Mid-Continent Fossil Fuel Exploration/Production,251015102020,RBICS_IG,6
Middle Atlantic US Savings Institutions,301020151010,RBICS_IG,6
Middle East Banks,3010102020,RBICS_IG,5
Middle East and Africa Biomass Wholesale Power,651010501530,RBICS_IG,6
Middle East and Africa CNG and LNG Distributors,251510101035,RBICS_IG,6
Middle East and Africa Fossil Fuel Wholesale Power,651010501520,RBICS_IG,6
Middle East and Africa Geothermal Wholesale Power,651010501540,RBICS_IG,6
Middle East and Africa Mixed Alt. Wholesale Power,651010501510,RBICS_IG,6
Middle East and Africa Mixed Telecom Services,60101065,RBICS_IG,4
Middle East and Africa Mixed Wholesale Power,651010501515,RBICS_IG,6
Middle East and Africa Petroleum Refineries,2515101525,RBICS_IG,5
Middle East and Africa Solar Wholesale Power,651010501550,RBICS_IG,6
Middle East and Africa Supermarkets,501010202020,RBICS_IG,6
Middle East and Africa Wholesale Power,6510105015,RBICS_IG,5
Middle East and Africa Wind Wholesale Power,651010501555,RBICS_IG,6
Middle East and Africa Wireless Services,601015102015,RBICS_IG,6
Middle East and Africa Wireline Services,601015152015,RBICS_IG,6
Middle East/Africa Decentralized Wholesale Power,651010501535,RBICS_IG,6
Middle East/Africa Hydroelectric Wholesale Power,651010501545,RBICS_IG,6
Middle East/Africa Nat. Gas Pipeline and Storage,251515101025,RBICS_IG,6
Middle East/Africa Petroleum Storage and Transport,251510102535,RBICS_IG,6
Middle East/Africa Propane and LPG Mktg. and Dist.,251510103035,RBICS_IG,6
Midstream Energy,251515,RBICS_IG,3
Military Batteries Manufacturing,401015101540,RBICS_IG,6
Minerals,451515,RBICS_IG,3
Minimills Manufacturing Flats,451510203010,RBICS_IG,6
Minimills Manufacturing Longs,451510203015,RBICS_IG,6
Minimills Mixed Product Manufacturing,451510203020,RBICS_IG,6
Minimills Specialty Steel Manufacturing,451510203025,RBICS_IG,6
Minimills Steel Mills and Products Manufacturing,4515102030,RBICS_IG,5
Minimills Tubular Product Makers,451510203030,RBICS_IG,6
Mining and Excavation Equipment Manufacturing,4010202520,RBICS_IG,5
Mining and Mineral Products,4515,RBICS_IG,2
Miscellaneous Automotive Services,201510102015,RBICS_IG,6
Miscellaneous Healthcare,351520,RBICS_IG,3
Miscellaneous Management Consulting Services,101015152030,RBICS_IG,6
Miscellaneous Marketing and Advertising Services,101010101530,RBICS_IG,6
Miscellaneous Mortgage Banking Services,301015101520,RBICS_IG,6
Miscellaneous Retail,2015,RBICS_IG,2
"Mixed Accounting, Tax and Bookkeeping Services",101015201020,RBICS_IG,6
Mixed Apparel and Accessories Retail,20251015,RBICS_IG,4
Mixed Apparel and Footwear Production,2010101510,RBICS_IG,5
Mixed Architecture/Infrastructure Component Makers,4515351020,RBICS_IG,5
"Mixed Books, Movies and Music Stores",202515151020,RBICS_IG,6
Mixed Building/Physical Security Equipment Makers,551510151025,RBICS_IG,6
Mixed Chemicals,451015,RBICS_IG,3
Mixed Cruise and Land-Based Accommodations,151010103010,RBICS_IG,6
Mixed Dairy and Dairy Alternative Products Makers,501515151515,RBICS_IG,6
Mixed Delivery Radio and Television Broadcasting,151510101010,RBICS_IG,6
Mixed Electronic Systems Manufacturing Services,5510151510,RBICS_IG,5
Mixed Electronic Transaction Processing,303010153020,RBICS_IG,6
Mixed Electronics and Entertainment Retail,20251520,RBICS_IG,4
"Mixed Fruit, Nut and Vegetable Farming",501510152015,RBICS_IG,6
Mixed Heavy Building Materials/Aggregates Makers,451535201510,RBICS_IG,6
Mixed Heavy-Duty and High-End Batteries Makers,401015101520,RBICS_IG,6
Mixed Home Improvement and Furnishings Stores,20252020,RBICS_IG,4
Mixed Industrial Machinery Parts/Equipment Makers,4010202010,RBICS_IG,5
Mixed International Telecommunications Services,60101010,RBICS_IG,4
Mixed Metal and Mineral Products,451520,RBICS_IG,3
Mixed Non-Ferrous and Ferrous Metals Ore Mining,451525101515,RBICS_IG,6
Mixed Office/Institutional Furniture Manufacturing,502015201510,RBICS_IG,6
Mixed Print Media,151510202025,RBICS_IG,6
Mixed Renewable Energy Generation Manufacturing,401015201515,RBICS_IG,6
Mixed Specialty and Commodity Chemical Makers,45101510,RBICS_IG,4
Mixed Type Agrochemicals Manufacturing,451020201515,RBICS_IG,6
Mixed Usage Travel Arrangement and Reservation,1510103010,RBICS_IG,5
Mixed and Other Fertilizers Makers,451020201010,RBICS_IG,6
Mixed-Type Business Process Outsourcing Services,101015151020,RBICS_IG,6
"Mixed-Type Hotels, Motels and Resorts",151010102525,RBICS_IG,6
Mobile Platform Applications Software,552015251510,RBICS_IG,6
Module and Subassembly Components,55101015,RBICS_IG,4
Molybdenum Ore Mining,451525102010,RBICS_IG,6
Money Transfer Services,303010153025,RBICS_IG,6
Monitoring and Control Sensor/Instrument Products,4010202025,RBICS_IG,5
Mortgage Banking,301015,RBICS_IG,3
Mortgage Guaranty Insurance,301510201520,RBICS_IG,6
Mortgage Loan Servicing,301015101515,RBICS_IG,6
Mortgage Origination Services,301015102015,RBICS_IG,6
Mortgage REITs,30252020,RBICS_IG,4
Motion Control and Precision Motors Manufacturing,401015101020,RBICS_IG,6
Motion Picture Production,151510152020,RBICS_IG,6
Motion Picture and Television Distribution,151510152010,RBICS_IG,6
Motion Picture and Television Production,151510152015,RBICS_IG,6
Motor Homes and Campers (RVs) Manufacturing,202010152510,RBICS_IG,6
Motor Vehicle Sales,20151015,RBICS_IG,4
Motor Vehicle Supplies and Parts Distributors,201510201520,RBICS_IG,6
Motor Vehicles and Parts Retail,201510202010,RBICS_IG,6
Motor Vehicles and Parts Sales and Rental,20151020,RBICS_IG,4
Motorcycle Manufacturing,2020101520,RBICS_IG,5
Motors and Motion Control Product Manufacturing,4010151010,RBICS_IG,5
Motorsports,151010153015,RBICS_IG,6
Movie Theaters,151010151030,RBICS_IG,6
Multi-Age Educational Services,502510101015,RBICS_IG,6
Multi-Delivery-Type Patient Care,35151525,RBICS_IG,4
Multi-Industry-Specific Factory Machinery Makers,401020151525,RBICS_IG,6
Multi-Industry-Specific IT Services,5520201510,RBICS_IG,5
Multi-National Water Utilities,65101520,RBICS_IG,4
Multi-Process Assembly Services,5510151015,RBICS_IG,5
"Multi-Product Adhesive, Sealant and Paint Makers",4510201525,RBICS_IG,5
Multi-Product Mining,45153010,RBICS_IG,4
Multi-Region Air Passenger Transportation,4015301025,RBICS_IG,5
Multi-Size Trucking Road Transportation,401510201520,RBICS_IG,6
Multi-Tactic Enterprise Solutions Consulting,552020201030,RBICS_IG,6
Multi-Type Accommodation Providers,1510101030,RBICS_IG,5
Multi-Type Alcoholic Beverages Manufacturing,501515101020,RBICS_IG,6
Multi-Type Alumina and Aluminum Product Makers,451510201025,RBICS_IG,6
Multi-Type Apparel Production,201010151540,RBICS_IG,6
Multi-Type Apparel and Accessories Production,20101020,RBICS_IG,4
Multi-Type Business and Personal Systems,5515201515,RBICS_IG,5
Multi-Type Car Manufacturers,202010151010,RBICS_IG,6
Multi-Type Commercial Insurance,301510201045,RBICS_IG,6
Multi-Type Containers and Packaging Makers,4520151515,RBICS_IG,5
Multi-Type Data Storage Hardware Makers,5515202025,RBICS_IG,5
Multi-Type Deep Sea and Offshore Shipping,401510101525,RBICS_IG,6
Multi-Type Diagnostic Patient Care,351515151515,RBICS_IG,6
Multi-Type Drug Discovery Services,351520201520,RBICS_IG,6
Multi-Type Electronic Manufacturing Services,5510151020,RBICS_IG,5
Multi-Type Equity REITs,302520151040,RBICS_IG,6
Multi-Type Fertilizers Manufacturing,451020201015,RBICS_IG,6
Multi-Type Fibers and Polymers Manufacturing,451020351010,RBICS_IG,6
Multi-Type Financial Data Content Providers/Sites,552010301030,RBICS_IG,6
Multi-Type Home Furnishings Makers,201020101025,RBICS_IG,6
Multi-Type Home and Office Software,5520152525,RBICS_IG,5
Multi-Type Investment Holding Companies,3020102020,RBICS_IG,5
Multi-Type Mortgage REITs,302520201015,RBICS_IG,6
Multi-Type Motor Vehicle Parts Manufacturers,202010102510,RBICS_IG,6
Multi-Type Non-Alcoholic Beverages Makers,501515102035,RBICS_IG,6
Multi-Type Non-Ferrous Metal Products Makers,451510203515,RBICS_IG,6
Multi-Type Organic and Petrochemicals Makers,451010101525,RBICS_IG,6
Multi-Type Passenger Transportation,4015301515,RBICS_IG,5
Multi-Type Petroleum Transportation,251020101025,RBICS_IG,6
Multi-Type Plastic Packaging Products Makers,4520152510,RBICS_IG,5
Multi-Type Plastic Products Manufacturing,4510251515,RBICS_IG,5
Multi-Type Reinsurance,301510251510,RBICS_IG,6
Multi-Type Resource/Construction Machinery Makers,4010202515,RBICS_IG,5
Multi-Type Small Appliances and Accessories Makers,5020101520,RBICS_IG,5
Multi-Type Support for Oil and Gas Operations,2510202015,RBICS_IG,5
Multi-Type United States Wireless Services,601015103010,RBICS_IG,6
Multi-Type United States Wireline Services,601015153010,RBICS_IG,6
Multimedia Design and Engineering Software,552015102515,RBICS_IG,6
Multimedia Semiconductors,5510204015,RBICS_IG,5
Multinational Banks,30101025,RBICS_IG,4
Multinational Coal Mining,251010201020,RBICS_IG,6
Multinational Electric Power Utilities,651010101030,RBICS_IG,6
Multinational Fossil Fuel Exploration/Production,2510152025,RBICS_IG,5
Multinational Full-Service Restaurants and Bars,151010251020,RBICS_IG,6
Multinational Gold Ore Mining,451525202015,RBICS_IG,6
Multinational Internet Banks,3010102515,RBICS_IG,5
Multinational Investment Banking Companies,302010151525,RBICS_IG,6
Multinational Petroleum Refineries,2515101530,RBICS_IG,5
"Multinational Transmission, Dist., and Storage",65101060,RBICS_IG,4
Multinational Wholesale Power,65101030,RBICS_IG,4
Multiple Industry-Specific Software,552015301010,RBICS_IG,6
Multiple Metalwork/Metal Product Machinery Makers,401020152020,RBICS_IG,6
Multiple Precious Metals Ore Mining,451525202510,RBICS_IG,6
Multiple Services to Buildings and Dwellings,101020101030,RBICS_IG,6
Musculoskeletal System Biopharmaceuticals,35102040,RBICS_IG,4
Music,151510151035,RBICS_IG,6
Nanotechnology Materials Manufacturing,4510203035,RBICS_IG,5
Narcotics Pain Management Biopharmaceuticals,3510151515,RBICS_IG,5
National Electric Utilities,651010101510,RBICS_IG,6
Natural Gas Compression Equipment,251020151025,RBICS_IG,6
Natural Gas Pipeline and Storage Services,25151510,RBICS_IG,4
Natural Gas Utilities,65101015,RBICS_IG,4
Natural Resource and Construction Machinery Makers,40102025,RBICS_IG,4
Natural Resource/Construction Component Products,4010202525,RBICS_IG,5
Natural Resource/Construction Machinery Products,4010202530,RBICS_IG,5
Neonatology Devices,352020151515,RBICS_IG,6
Network Administration Software,552015353010,RBICS_IG,6
Network Design and Implementation Consulting,5520202520,RBICS_IG,5
Network Infrastructure Software,5520153530,RBICS_IG,5
Network Security Access Policy Software,552015353015,RBICS_IG,6
Network Security Software,552015353020,RBICS_IG,6
Networking Semiconductors,551020401010,RBICS_IG,6
Neurology Biopharmaceuticals,35102045,RBICS_IG,4
Neurology Devices,352020151520,RBICS_IG,6
New Car Dealers,201510151015,RBICS_IG,6
New England United States Savings Institutions,301020151015,RBICS_IG,6
New Tire Manufacturing,202010102010,RBICS_IG,6
Newspapers,151510202030,RBICS_IG,6
Nickel Ore Mining,451525101025,RBICS_IG,6
Nitrogenous Fertilizer Manufacturing,451020201020,RBICS_IG,6
Non-Alcoholic Beverage Bottling and Distribution,501515102015,RBICS_IG,6
Non-Alcoholic Beverage Production,5015151020,RBICS_IG,5
Non-Alcoholic Beverages and Specialty Stores,501010101020,RBICS_IG,6
Non-Citrus Fruit Farming,501510152020,RBICS_IG,6
Non-Corporate,Non_RBICS_classification,Non_RBICS_IG,1
Non-Energy Materials,45,RBICS_IG,1
Non-Ferrous Metal Ore Mining,4515251010,RBICS_IG,5
Non-Ferrous Metal Products Manufacturing,4515102035,RBICS_IG,5
Non-Narcotics Pain Management Biopharmaceuticals,3510151520,RBICS_IG,5
Non-System-Specific Biopharmaceuticals,351010,RBICS_IG,3
Nonmetallic Mineral Mining,45153015,RBICS_IG,4
Nonmetallic Minerals Products,45151510,RBICS_IG,4
Nonvolatile Memory Semiconductors,5510202510,RBICS_IG,5
North East United States Savings Institutions,301020151020,RBICS_IG,6
North Sea Fossil Fuel Exploration/Production,251015201510,RBICS_IG,6
Northwest United States Savings Institutions,301020151510,RBICS_IG,6
Not-For-Profit Industry Software,101015102015,RBICS_IG,6
Nursery and Tree Production,501510153010,RBICS_IG,6
Nut Farming,501510152025,RBICS_IG,6
Nutraceuticals,3515201015,RBICS_IG,5
Nutritional Health Pharmaceuticals,35152010,RBICS_IG,4
Nutritional Supplement OEMs,351525102015,RBICS_IG,6
Obstetrics Biopharmaceuticals,3510205015,RBICS_IG,5
Obstetrics and Gynecology Biopharmaceuticals,35102050,RBICS_IG,4
Obstetrics and Gynecology Devices,352020151525,RBICS_IG,6
Ocean Fishing,501510101520,RBICS_IG,6
Ocean-Going Cruise Lines,151010101010,RBICS_IG,6
Off-Price Retail Stores,5010152510,RBICS_IG,5
Off-Price Retailers,50101525,RBICS_IG,4
Office Equipment Products,55151030,RBICS_IG,4
Office Supplies and Stationery Retail,20151520,RBICS_IG,4
Office Supplies and Stationery Stores,201515201010,RBICS_IG,6
Office and Institutional Furniture Manufacturing,502015201515,RBICS_IG,6
Office/Institution Furniture and Accessory Makers,5020152015,RBICS_IG,5
Offshore Oil and Gas Well Drilling,251020151510,RBICS_IG,6
Oil Country Tubular Goods (OCTG),251020151030,RBICS_IG,6
Oil and Gas Drilling Equipment,251020151015,RBICS_IG,6
Oil and Gas Engineering and Construction,2510202020,RBICS_IG,5
Oil and Gas Field Equipment Manufacturing,2510201510,RBICS_IG,5
Oil and Gas Field Support Activities,25102015,RBICS_IG,4
Oil and Gas Geophysical Equipment,251020151020,RBICS_IG,6
Oil and Gas Geophysical Services,2510202025,RBICS_IG,5
Oil and Gas Hydraulic Fracturing Services,2510202030,RBICS_IG,5
Oil and Gas Operations Support Activities,25102020,RBICS_IG,4
Oil and Gas Pumping Equipment,251020151035,RBICS_IG,6
Oil and Gas Royalty Trusts,302010101025,RBICS_IG,6
Oil and Gas Transportation,2510202035,RBICS_IG,5
Oil and Gas Transportation and Infrastructure,25102010,RBICS_IG,4
Oil and Gas Well Drilling,2510201515,RBICS_IG,5
Oil and Gas Well Servicing,2510202040,RBICS_IG,5
Oil and Gas Wellhead and Pressure Control Products,251020151040,RBICS_IG,6
Oil and Gas and Mining Additive Manufacturing,451020101520,RBICS_IG,6
Oilseed and Grain Farming,5015101535,RBICS_IG,5
Oncology Biopharmaceuticals,35101015,RBICS_IG,4
Oncology Devices,352020151530,RBICS_IG,6
Online Casinos,151010152515,RBICS_IG,6
Online Game Websites and Software,5520152020,RBICS_IG,5
Online Gaming Systems,151010151540,RBICS_IG,6
Online Marketing and Advertising Support Services,101010101535,RBICS_IG,6
Onshore Oil and Gas Well Drilling,251020151520,RBICS_IG,6
Onshore and Offshore Oil and Gas Well Drilling,251020151515,RBICS_IG,6
Operating Systems Software,5520153535,RBICS_IG,5
Ophthalmology Biopharmaceuticals,35102055,RBICS_IG,4
Ophthalmology Devices,352020151535,RBICS_IG,6
Optoelectronics Discrete Semiconductors,5510201510,RBICS_IG,5
Optoelectronics Electronic Components,55101020,RBICS_IG,4
Organic and Petrochemical Products,45101010,RBICS_IG,4
Oriented Strand Board (OSB) Manufacturing,4520101020,RBICS_IG,5
Orthopedics Medical Devices,3520151015,RBICS_IG,5
Oscillator and Piezoelectric Passive Components,5510102520,RBICS_IG,5
Other,90,RBICS_IG,1
Other Additive Manufacturing,451020102015,RBICS_IG,6
Other Aerospace Equipment Manufacturing,4010101015,RBICS_IG,5
Other Africa Gold Ore Mining,451525202020,RBICS_IG,6
Other Agricultural Support Activity Providers,5015102510,RBICS_IG,5
